Date,AA,AAWW,ABG,ACH,ACLS,ACM,ADC,ADM,ADUS,AEE,AEG,AEIS,AEP,AER,AGYS,BAC,CCM,CENT,ERII,ETN,HTH,IDA,IEP,IMOS,INDB,INFI,MT,NBR,NBTB,NC,REG,RELL,SRT,STC,TNK,Total
2011-07-15,3582.4110896152088,2908.9906487694902,3959.8609318497934,2390.2984254297708,2459.1304477611943,2900.843840730514,2765.624981511768,2796.2375057503386,5733.139009900993,3064.6685815462765,2785.7114824292726,2522.878588878433,3031.645060791328,2934.960933852142,4503.706071428571,2541.300874171131,1395.1646913105164,2813.184,2540.5593905817177,3409.748940609725,2517.004205127598,3214.001956780396,3815.79199626442,4181.313998199538,3580.9713131786984,5304.65419354839,2969.877853170596,3829.6941847861162,3113.1413459480714,2934.7951090112438,3270.823392121976,3926.8547508755223,2465.6568749999988,2913.3718408909385,2206.6854391331135,111284.70395095479
2011-07-22,3368.875456795601,2879.5907589012004,4251.932962447846,2609.111932548636,2444.9158208955228,2743.5102334781886,2589.349252383034,2669.7261592561545,5459.683366336636,3053.225603170555,2575.890299918896,2164.741119766116,2963.0699630799627,2774.872155642025,4336.7303571428565,2431.9990951750706,1434.4650105969322,2464.28325,2326.867479224377,3176.259347160528,2482.990410254119,3127.0098018210942,3606.6718784424042,4181.313998199538,3427.2582195506484,4413.718064516132,2789.0712838775607,3780.432827161674,2893.2643893245586,2670.3692778100353,3133.639403203191,3945.4012886081364,2314.558124999999,2894.4012955262847,2075.5187982527823,106454.71868546831
2011-07-29,2939.531561263642,2438.057171545047,3898.267709119612,2292.7838822181293,2004.2623880597018,2337.0640210850106,2560.7644230120914,2430.568355638838,4714.7524752475265,2807.7188990224677,2120.5336761127796,1868.2830337011164,2872.966706202546,2445.800778210118,4114.09607142857,2193.5186451551863,1399.0949470153416,2164.8329999999996,2358.5255401662052,2774.1011945487808,2386.618606835182,2884.2187132755635,3453.375030499497,3241.754283142197,3313.929032114207,4992.314516129036,2274.4000320464743,3113.2984145906385,2847.6798431248835,2255.096028473687,2670.557421553568,3836.7637902422284,2603.0193749999994,2710.113410557407,1790.0386586022423,97108.70163493953
2011-08-05,2788.694871896238,2341.839175216104,3602.2215120208643,2157.21447995013,1947.4038805970156,2122.9152563498806,2500.0211074945987,2385.509610445398,4290.424752475249,2888.8609763699105,1870.534567444299,1872.2623100182232,2852.2344342248443,2379.097120622569,3441.5549999999994,1801.0197761650763,1603.4570548570712,2016.4814999999996,1883.6546260387813,2709.026934081324,2284.577529909371,2908.4522545830428,3440.8762182286787,3005.4913327331788,2945.281167212476,3942.648387096777,2006.770820018363,2654.466593530299,2670.7054450228256,2225.1610679434652,2706.7681261916737,3769.949772606911,2403.8437499999995,2609.8380845048987,1754.032396462447,90783.291892312
2011-08-12,2620.2346000002212,2179.3376168505583,3276.3726425591112,1985.9694574614728,1876.3307462686573,2056.2667209916162,2498.829419268829,2383.776238363715,4365.860792079209,2964.80149165891,1857.1407540098276,1808.5934888564059,3009.2416421878615,2383.5440311284055,3594.6160714285706,1741.400387192867,1434.4650105969322,1931.31675,1772.8514127423825,2579.0737642086438,2176.8684102551956,2886.931890487866,3552.518573194558,2999.9963787232373,2906.2011294673575,3599.586774193551,1826.8598538148938,2434.9024132442373,2507.1390987138952,2079.5950974737575,2713.0355857812538,3615.7484730680317,2300.8218749999996,2596.2884615189573,1638.2971104419917,88154.81416323298
2011-08-19,2638.4469069028482,2303.8863607452495,3397.572600834494,2004.9967086091724,1847.901492537314,2251.8416687714607,2502.4026737868076,2409.5352746300223,4469.5853465346545,3042.822631771287,1888.3913454224496,1872.262310018223,3035.892798987115,2227.9021634241253,3979.5878571428566,1900.3868715176152,1481.6250953723866,2054.9429999999998,1994.4578393351803,2627.0563843234454,2128.682508545727,2901.278872369415,3326.9766327734596,3093.4029504090176,2919.2280918576294,3415.255161290325,1788.3712077647258,2403.9389749745783,2590.2627940579773,2114.81358477488,2795.7362520323045,3610.432352093963,2122.2506249999997,2493.3040157575133,1586.5611200648318,89221.99247443305
2011-08-26,2843.330375941822,2641.183999229484,3580.365980528513,2025.213162953603,1876.330746268657,2394.9718979859313,2554.8089988154597,2462.693487296656,4705.32297029703,3104.200300472823,1982.1410111731298,1904.0969206431855,3098.8893504600396,2374.6502101167325,4030.6082142857135,1964.9749046705563,1469.835820099135,2109.8879999999995,1986.5433240997231,2802.326312930043,2120.1790598273574,2975.40588772602,3326.9766327734596,3472.523235351677,3002.596336072824,3584.225806451615,1922.4396472525948,2588.315470196125,2611.7143563084005,2205.7916016259423,2838.020837929921,3658.287578247848,2197.7999999999997,2550.2169933318955,1647.5827610167544,92614.45219238068
2011-09-02,2738.612216898441,2417.7444299767167,3651.893626068152,1805.210452638006,1876.330746268657,2351.267837877901,2471.4348702219545,2400.8209865268395,4582.739405940594,3070.910456016407,1857.1407540098273,1888.1796153307046,3043.9686848074953,2296.8292762645924,4021.331785714285,1790.8052300493528,1480.6539067355136,1989.0089999999996,1978.6288088642664,2656.379236846295,2174.0336196544454,2915.626506613842,3352.0288921039514,3423.072472503816,2930.9508460311317,3804.399677419357,1745.3729212264318,2498.2384449463007,2497.8715634918067,2102.9174630625726,2762.613410681678,3722.09417099424,2177.195625,2441.812631302054,1567.9892708012198,90486.10884288883
2011-09-09,2727.2296389232342,2516.1006040018588,3788.9888595271223,1705.3173841125827,2032.691641791045,2337.06402108501,2523.841798637051,2456.593752332736,4488.444356435643,3162.0420981720367,1919.6412340060097,2122.95851839244,3039.9308020277967,2334.6280155642035,4225.413214285713,1823.139330340818,1402.29047091731,2057.6902499999997,2002.3723545706375,2747.0140163883666,2230.7229700822836,3016.851697405222,3235.952284679202,3307.687996399076,3096.386523947544,3589.3461290322603,1716.4640935023065,2603.7980936618987,2612.950077980625,2188.9134234356147,2728.785391128658,3812.487751410365,2245.876875,2466.2030929351054,1642.2764685414547,91908.09523065324
2011-09-16,2301.527375012455,1931.3090575459478,3222.7265606995843,1369.962082634376,1663.111343283582,1954.6553324264598,2559.5725336575074,2214.3325076515935,3818.949504950495,3134.637074395598,1638.391533924907,1748.9039440116953,2994.7032919008197,2045.5788326848256,3543.5957142857133,1507.260554916611,1352.7978923880148,1840.6574999999996,2073.602991689751,2319.833619364025,2074.8273333293855,2946.7115977814824,3048.0574335947213,2967.029522094798,2717.3179045822653,3159.2390322580663,1369.5578830956554,2019.7025638049147,2390.916173894739,1806.5108315504963,2457.456469249077,3509.4027751418243,1984.8881250000002,2295.4661724325892,1376.9652331180996,81360.15829835208
2011-09-23,2290.1442910864284,1914.2036359763579,3455.1920544408913,1387.8001305853443,1705.7552238805972,1986.3406855115552,2614.3612294936265,2245.7044782396674,3866.0970297029703,3190.4993463343435,1906.2481234006004,1796.6554598610317,3106.964634975503,2285.712000000001,3404.449285714285,1579.3904041637788,1402.2904709173101,1917.5804999999996,2453.4997229916903,2453.118575073852,2100.337679484495,3051.1244510522356,3065.595200817228,2906.589807037457,2914.267955436498,3246.2845161290343,1524.0394008711362,1845.1778993086923,2550.672346937678,1916.4450925072888,2581.492196987673,3748.680032287611,2005.4925,2409.2904507308285,1318.5966138324434,84146.0934257701
2011-09-30,2249.167637754699,1873.5781528396972,3651.8936260681517,1381.854114601688,1719.9698507462688,2049.7111723042285,2732.896697433807,2257.904527968177,3649.2184158415844,3085.098380852447,1964.2835303659176,1774.769440116944,3038.317019891128,2174.5392373540863,3673.465714285713,1561.980180026997,1220.8176829765612,2189.558249999999,2318.95296398892,2598.4006281829356,2148.5238888885906,3114.8894431715207,3109.8535645822467,2527.4685662843945,3098.3001101600876,3614.947741935486,1605.345678454439,1977.4785448665164,2688.765658757233,2035.2430998511124,2515.2461015394483,3514.7196470334693,1820.053125,2433.681918474195,1132.8788187960695,84503.77313139477
2011-10-07,2299.250292752496,1851.1273939384953,3792.962628650905,1559.0453909146413,1847.9014925373135,2118.5449271212083,2661.3608097315378,2362.4771448077095,3781.231485148515,3154.6629356029853,2138.391859749055,1957.8173509681826,3094.043434132665,2423.566225680935,3974.949642857142,1547.056593285418,1352.7978923880153,2304.9427499999993,2421.841662049862,2798.9937157594586,2142.854615381717,3157.9301713618743,3325.3057381883445,2774.7214247132956,3246.8398615167976,3584.2258064516154,1746.2764392547328,2076.000653933638,2721.2577810046405,2123.603522917792,2489.8753706382267,3602.4564810683164,1895.6025,2487.8840994891157,1297.371892388225,88115.17198638488
2011-10-14,2265.1032671580224,1823.8655214030766,3854.5560500695415,1340.2320027160952,1748.399104477612,2114.1743785150184,2634.686905226931,2419.9925595060017,3639.788910891089,3252.686265692008,2026.783307533038,1748.9039440116958,3146.5387965323453,2379.097120622569,3803.3357142857126,1609.2369988207272,1365.171223500492,2219.777999999999,2318.95296398892,2762.340916365255,2182.537376067443,3180.2477228947605,3509.858800102595,2736.260569885318,3192.9448202870344,3712.2338709677447,1644.1918853334191,2140.7444340614225,2775.4129531352287,2089.0279989826904,2573.740602471984,3461.5479244467283,1710.1631250000003,2512.2752318623775,1300.0250635401517,87194.83633035504
2011-10-21,2581.5348265481252,2284.1083239642962,3880.3857480625875,1786.1832014903061,2103.764776119403,2362.1940448602363,2843.230735706104,2631.752810164866,3639.788910891089,3401.302804474315,2415.1757839702304,1981.6934089589317,3207.918799865983,2672.593214007783,4174.392857142856,1795.7790836659683,1455.9072445105608,2499.9974999999986,2722.59324099723,3120.21288400564,2344.101670937961,3331.68800263444,3627.60630211246,2769.2274265137576,3536.031936968503,4214.025483870971,2039.881785917836,2636.1692770628124,3000.1531820131845,2461.9732598696246,2874.6669906239385,3557.259878589648,1614.009375,2720.954249204517,1326.55607745967,95614.8150981858
2011-10-28,2474.5397876251122,2089.534153610212,3701.565740115439,1719.5878224733574,2018.4770149253732,2335.971521044411,2955.989985223351,2559.423488359605,3658.6479207920793,3367.5742023022817,2133.9260838891273,1776.7592783195516,3220.031606378194,2648.135206225682,4114.09607142857,1718.6753808021851,1513.648959088378,2442.305249999999,2508.9013296398894,3088.890184706328,2202.3781410210513,3294.2269341451743,3340.3375122658736,2774.721424713296,3463.7330686798787,4075.776774193551,1861.008509840081,2650.243750178002,2977.1368754040695,2460.791808187356,2819.69734883594,3541.306259244415,1888.7343750000002,2729.0836205519554,1323.9027568220833,93449.76014603185
2011-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
